,COV,Intensity,SV,chainLength,unsaturationUnit,isomer,sphingoidBackbone,lipidSpecies
10445,-1.6,0,1900,22,0,Gal,d18:1,22:0
10446,-1.4,0,1900,22,0,Gal,d18:1,22:0
10447,-1.2,340,1900,22,0,Gal,d18:1,22:0
10448,-1.0,1060,1900,22,0,Gal,d18:1,22:0
10449,-0.8,3540,1900,22,0,Gal,d18:1,22:0
10450,-0.6,6260,1900,22,0,Gal,d18:1,22:0
10451,-0.4,10660,1900,22,0,Gal,d18:1,22:0
10452,-0.2,11120,1900,22,0,Gal,d18:1,22:0
10453,0.0,11000,1900,22,0,Gal,d18:1,22:0
10454,0.2,8540,1900,22,0,Gal,d18:1,22:0
10455,0.4,5020,1900,22,0,Gal,d18:1,22:0
10456,0.6,3900,1900,22,0,Gal,d18:1,22:0
10457,0.8,2700,1900,22,0,Gal,d18:1,22:0
10458,1.0,940,1900,22,0,Gal,d18:1,22:0
10459,1.2,80,1900,22,0,Gal,d18:1,22:0
10460,1.4,40,1900,22,0,Gal,d18:1,22:0
10461,1.6,20,1900,22,0,Gal,d18:1,22:0
10462,1.8,0,1900,22,0,Gal,d18:1,22:0
10463,2.0,0,1900,22,0,Gal,d18:1,22:0
10464,2.2,0,1900,22,0,Gal,d18:1,22:0
10465,2.4,0,1900,22,0,Gal,d18:1,22:0
10466,2.6,0,1900,22,0,Gal,d18:1,22:0
10467,2.8,0,1900,22,0,Gal,d18:1,22:0
10468,3.0,0,1900,22,0,Gal,d18:1,22:0
10469,3.2,0,1900,22,0,Gal,d18:1,22:0
10470,3.4,0,1900,22,0,Gal,d18:1,22:0
10471,3.6,0,1900,22,0,Gal,d18:1,22:0
10472,3.8,0,1900,22,0,Gal,d18:1,22:0
10473,4.0,0,1900,22,0,Gal,d18:1,22:0
10474,4.2,0,1900,22,0,Gal,d18:1,22:0
10475,4.4,0,1900,22,0,Gal,d18:1,22:0
10476,4.6,0,1900,22,0,Gal,d18:1,22:0
10477,4.8,0,1900,22,0,Gal,d18:1,22:0
10478,5.0,0,1900,22,0,Gal,d18:1,22:0
10479,5.2,0,1900,22,0,Gal,d18:1,22:0
10480,5.4,0,1900,22,0,Gal,d18:1,22:0
10481,5.6,0,1900,22,0,Gal,d18:1,22:0
10482,5.8,0,1900,22,0,Gal,d18:1,22:0
10483,6.0,0,1900,22,0,Gal,d18:1,22:0
10484,6.2,0,1900,22,0,Gal,d18:1,22:0
10485,6.4,0,1900,22,0,Gal,d18:1,22:0
10486,6.6,0,1900,22,0,Gal,d18:1,22:0
10487,6.8,0,1900,22,0,Gal,d18:1,22:0
10488,7.0,0,1900,22,0,Gal,d18:1,22:0
10489,7.2,0,1900,22,0,Gal,d18:1,22:0
10490,7.4,0,1900,22,0,Gal,d18:1,22:0
10491,7.6,0,1900,22,0,Gal,d18:1,22:0
10492,7.8,0,1900,22,0,Gal,d18:1,22:0
10493,8.0,0,1900,22,0,Gal,d18:1,22:0
10494,8.2,0,1900,22,0,Gal,d18:1,22:0
10495,8.4,0,1900,22,0,Gal,d18:1,22:0
10496,8.6,0,1900,22,0,Gal,d18:1,22:0
10497,8.8,0,1900,22,0,Gal,d18:1,22:0
10498,9.0,0,1900,22,0,Gal,d18:1,22:0
10499,9.2,0,1900,22,0,Gal,d18:1,22:0
10500,9.4,0,1900,22,0,Gal,d18:1,22:0
10501,9.6,0,1900,22,0,Gal,d18:1,22:0
10502,9.8,0,1900,22,0,Gal,d18:1,22:0
10503,10.0,0,1900,22,0,Gal,d18:1,22:0
10504,-10.0,0,2000,22,0,Gal,d18:1,22:0
10505,-9.8,0,2000,22,0,Gal,d18:1,22:0
10506,-9.6,0,2000,22,0,Gal,d18:1,22:0
10507,-9.4,0,2000,22,0,Gal,d18:1,22:0
10508,-9.2,0,2000,22,0,Gal,d18:1,22:0
10509,-9.0,0,2000,22,0,Gal,d18:1,22:0
10510,-8.8,0,2000,22,0,Gal,d18:1,22:0
10511,-8.6,0,2000,22,0,Gal,d18:1,22:0
10512,-8.4,0,2000,22,0,Gal,d18:1,22:0
10513,-8.2,0,2000,22,0,Gal,d18:1,22:0
10514,-8.0,0,2000,22,0,Gal,d18:1,22:0
10515,-7.8,0,2000,22,0,Gal,d18:1,22:0
10516,-7.6,0,2000,22,0,Gal,d18:1,22:0
10517,-7.4,0,2000,22,0,Gal,d18:1,22:0
10518,-7.2,0,2000,22,0,Gal,d18:1,22:0
10519,-7.0,0,2000,22,0,Gal,d18:1,22:0
10520,-6.8,0,2000,22,0,Gal,d18:1,22:0
10521,-6.6,0,2000,22,0,Gal,d18:1,22:0
10522,-6.4,0,2000,22,0,Gal,d18:1,22:0
10523,-6.2,0,2000,22,0,Gal,d18:1,22:0
10524,-6.0,0,2000,22,0,Gal,d18:1,22:0
10525,-5.8,0,2000,22,0,Gal,d18:1,22:0
10526,-5.6,0,2000,22,0,Gal,d18:1,22:0
10527,-5.4,0,2000,22,0,Gal,d18:1,22:0
10528,-5.2,0,2000,22,0,Gal,d18:1,22:0
10529,-5.0,0,2000,22,0,Gal,d18:1,22:0
10530,-4.8,0,2000,22,0,Gal,d18:1,22:0
10531,-4.6,0,2000,22,0,Gal,d18:1,22:0
10532,-4.4,0,2000,22,0,Gal,d18:1,22:0
10533,-4.2,0,2000,22,0,Gal,d18:1,22:0
10534,-4.0,0,2000,22,0,Gal,d18:1,22:0
10535,-3.8,0,2000,22,0,Gal,d18:1,22:0
10536,-3.6,0,2000,22,0,Gal,d18:1,22:0
10537,-3.4,0,2000,22,0,Gal,d18:1,22:0
10538,-3.2,0,2000,22,0,Gal,d18:1,22:0
10539,-3.0,0,2000,22,0,Gal,d18:1,22:0
10540,-2.8,0,2000,22,0,Gal,d18:1,22:0
10541,-2.6,0,2000,22,0,Gal,d18:1,22:0
10542,-2.4,0,2000,22,0,Gal,d18:1,22:0
10543,-2.2,0,2000,22,0,Gal,d18:1,22:0
10544,-2.0,0,2000,22,0,Gal,d18:1,22:0
10545,-1.8,0,2000,22,0,Gal,d18:1,22:0
10546,-1.6,20,2000,22,0,Gal,d18:1,22:0
10547,-1.4,0,2000,22,0,Gal,d18:1,22:0
10548,-1.2,440,2000,22,0,Gal,d18:1,22:0
10549,-1.0,1320,2000,22,0,Gal,d18:1,22:0
10550,-0.8,3960,2000,22,0,Gal,d18:1,22:0
10551,-0.6,7100,2000,22,0,Gal,d18:1,22:0
10552,-0.4,9560,2000,22,0,Gal,d18:1,22:0
10553,-0.2,11080,2000,22,0,Gal,d18:1,22:0
10554,0.0,9680,2000,22,0,Gal,d18:1,22:0
10555,0.2,6480,2000,22,0,Gal,d18:1,22:0
10556,0.4,5800,2000,22,0,Gal,d18:1,22:0
10557,0.6,3500,2000,22,0,Gal,d18:1,22:0
10558,0.8,1540,2000,22,0,Gal,d18:1,22:0
10559,1.0,580,2000,22,0,Gal,d18:1,22:0
10560,1.2,160,2000,22,0,Gal,d18:1,22:0
10561,1.4,40,2000,22,0,Gal,d18:1,22:0
10562,1.6,0,2000,22,0,Gal,d18:1,22:0
10563,1.8,0,2000,22,0,Gal,d18:1,22:0
10564,2.0,0,2000,22,0,Gal,d18:1,22:0
10565,2.2,0,2000,22,0,Gal,d18:1,22:0
10566,2.4,0,2000,22,0,Gal,d18:1,22:0
10567,2.6,0,2000,22,0,Gal,d18:1,22:0
10568,2.8,0,2000,22,0,Gal,d18:1,22:0
10569,3.0,0,2000,22,0,Gal,d18:1,22:0
10570,3.2,0,2000,22,0,Gal,d18:1,22:0
10571,3.4,0,2000,22,0,Gal,d18:1,22:0
10572,3.6,0,2000,22,0,Gal,d18:1,22:0
10573,3.8,0,2000,22,0,Gal,d18:1,22:0
10574,4.0,0,2000,22,0,Gal,d18:1,22:0
10575,4.2,0,2000,22,0,Gal,d18:1,22:0
10576,4.4,0,2000,22,0,Gal,d18:1,22:0
10577,4.6,0,2000,22,0,Gal,d18:1,22:0
10578,4.8,0,2000,22,0,Gal,d18:1,22:0
10579,5.0,0,2000,22,0,Gal,d18:1,22:0
10580,5.2,0,2000,22,0,Gal,d18:1,22:0
10581,5.4,0,2000,22,0,Gal,d18:1,22:0
10582,5.6,0,2000,22,0,Gal,d18:1,22:0
10583,5.8,0,2000,22,0,Gal,d18:1,22:0
10584,6.0,0,2000,22,0,Gal,d18:1,22:0
10585,6.2,0,2000,22,0,Gal,d18:1,22:0
10586,6.4,0,2000,22,0,Gal,d18:1,22:0
10587,6.6,0,2000,22,0,Gal,d18:1,22:0
10588,6.8,0,2000,22,0,Gal,d18:1,22:0
10589,7.0,0,2000,22,0,Gal,d18:1,22:0
10590,7.2,0,2000,22,0,Gal,d18:1,22:0
10591,7.4,0,2000,22,0,Gal,d18:1,22:0
10592,7.6,0,2000,22,0,Gal,d18:1,22:0
10593,7.8,0,2000,22,0,Gal,d18:1,22:0
10594,8.0,0,2000,22,0,Gal,d18:1,22:0
10595,8.2,0,2000,22,0,Gal,d18:1,22:0
10596,8.4,0,2000,22,0,Gal,d18:1,22:0
10597,8.6,0,2000,22,0,Gal,d18:1,22:0
10598,8.8,0,2000,22,0,Gal,d18:1,22:0
10599,9.0,0,2000,22,0,Gal,d18:1,22:0
10600,9.2,0,2000,22,0,Gal,d18:1,22:0
10601,9.4,0,2000,22,0,Gal,d18:1,22:0
10602,9.6,0,2000,22,0,Gal,d18:1,22:0
10603,9.8,0,2000,22,0,Gal,d18:1,22:0
10604,10.0,0,2000,22,0,Gal,d18:1,22:0
10605,-10.0,0,2100,22,0,Gal,d18:1,22:0
10606,-9.8,0,2100,22,0,Gal,d18:1,22:0
10607,-9.6,0,2100,22,0,Gal,d18:1,22:0
10608,-9.4,0,2100,22,0,Gal,d18:1,22:0
10609,-9.2,0,2100,22,0,Gal,d18:1,22:0
10610,-9.0,0,2100,22,0,Gal,d18:1,22:0
10611,-8.8,0,2100,22,0,Gal,d18:1,22:0
10612,-8.6,0,2100,22,0,Gal,d18:1,22:0
10613,-8.4,0,2100,22,0,Gal,d18:1,22:0
10614,-8.2,0,2100,22,0,Gal,d18:1,22:0
10615,-8.0,0,2100,22,0,Gal,d18:1,22:0
10616,-7.8,0,2100,22,0,Gal,d18:1,22:0
10617,-7.6,0,2100,22,0,Gal,d18:1,22:0
10618,-7.4,0,2100,22,0,Gal,d18:1,22:0
10619,-7.2,0,2100,22,0,Gal,d18:1,22:0
10620,-7.0,0,2100,22,0,Gal,d18:1,22:0
10621,-6.8,0,2100,22,0,Gal,d18:1,22:0
10622,-6.6,0,2100,22,0,Gal,d18:1,22:0
10623,-6.4,0,2100,22,0,Gal,d18:1,22:0
10624,-6.2,0,2100,22,0,Gal,d18:1,22:0
10625,-6.0,0,2100,22,0,Gal,d18:1,22:0
10626,-5.8,0,2100,22,0,Gal,d18:1,22:0
10627,-5.6,0,2100,22,0,Gal,d18:1,22:0
10628,-5.4,0,2100,22,0,Gal,d18:1,22:0
10629,-5.2,0,2100,22,0,Gal,d18:1,22:0
10630,-5.0,0,2100,22,0,Gal,d18:1,22:0
10631,-4.8,0,2100,22,0,Gal,d18:1,22:0
10632,-4.6,0,2100,22,0,Gal,d18:1,22:0
10633,-4.4,0,2100,22,0,Gal,d18:1,22:0
10634,-4.2,0,2100,22,0,Gal,d18:1,22:0
10635,-4.0,0,2100,22,0,Gal,d18:1,22:0
10636,-3.8,0,2100,22,0,Gal,d18:1,22:0
10637,-3.6,0,2100,22,0,Gal,d18:1,22:0
10638,-3.4,0,2100,22,0,Gal,d18:1,22:0
10639,-3.2,0,2100,22,0,Gal,d18:1,22:0
10640,-3.0,0,2100,22,0,Gal,d18:1,22:0
10641,-2.8,0,2100,22,0,Gal,d18:1,22:0
10642,-2.6,0,2100,22,0,Gal,d18:1,22:0
10643,-2.4,0,2100,22,0,Gal,d18:1,22:0
10644,-2.2,0,2100,22,0,Gal,d18:1,22:0
10645,-2.0,0,2100,22,0,Gal,d18:1,22:0
10646,-1.8,0,2100,22,0,Gal,d18:1,22:0
10647,-1.6,0,2100,22,0,Gal,d18:1,22:0
10648,-1.4,80,2100,22,0,Gal,d18:1,22:0
10649,-1.2,220,2100,22,0,Gal,d18:1,22:0
10650,-1.0,1180,2100,22,0,Gal,d18:1,22:0
10651,-0.8,3920,2100,22,0,Gal,d18:1,22:0
10652,-0.6,7840,2100,22,0,Gal,d18:1,22:0
10653,-0.4,10760,2100,22,0,Gal,d18:1,22:0
10654,-0.2,12020,2100,22,0,Gal,d18:1,22:0
10655,0.0,9900,2100,22,0,Gal,d18:1,22:0
10656,0.2,9180,2100,22,0,Gal,d18:1,22:0
10657,0.4,7640,2100,22,0,Gal,d18:1,22:0
10658,0.6,5140,2100,22,0,Gal,d18:1,22:0
10659,0.8,3620,2100,22,0,Gal,d18:1,22:0
10660,1.0,1260,2100,22,0,Gal,d18:1,22:0
10661,1.2,400,2100,22,0,Gal,d18:1,22:0
10662,1.4,80,2100,22,0,Gal,d18:1,22:0
10663,1.6,40,2100,22,0,Gal,d18:1,22:0
10664,1.8,0,2100,22,0,Gal,d18:1,22:0
10665,2.0,0,2100,22,0,Gal,d18:1,22:0
10666,2.2,0,2100,22,0,Gal,d18:1,22:0
10667,2.4,0,2100,22,0,Gal,d18:1,22:0
10668,2.6,0,2100,22,0,Gal,d18:1,22:0
10669,2.8,0,2100,22,0,Gal,d18:1,22:0
10670,3.0,0,2100,22,0,Gal,d18:1,22:0
10671,3.2,0,2100,22,0,Gal,d18:1,22:0
10672,3.4,0,2100,22,0,Gal,d18:1,22:0
10673,3.6,0,2100,22,0,Gal,d18:1,22:0
10674,3.8,0,2100,22,0,Gal,d18:1,22:0
10675,4.0,0,2100,22,0,Gal,d18:1,22:0
10676,4.2,0,2100,22,0,Gal,d18:1,22:0
10677,4.4,0,2100,22,0,Gal,d18:1,22:0
10678,4.6,0,2100,22,0,Gal,d18:1,22:0
10679,4.8,0,2100,22,0,Gal,d18:1,22:0
10680,5.0,0,2100,22,0,Gal,d18:1,22:0
10681,5.2,0,2100,22,0,Gal,d18:1,22:0
10682,5.4,0,2100,22,0,Gal,d18:1,22:0
10683,5.6,0,2100,22,0,Gal,d18:1,22:0
10684,5.8,0,2100,22,0,Gal,d18:1,22:0
10685,6.0,0,2100,22,0,Gal,d18:1,22:0
10686,6.2,0,2100,22,0,Gal,d18:1,22:0
10687,6.4,0,2100,22,0,Gal,d18:1,22:0
10688,6.6,0,2100,22,0,Gal,d18:1,22:0
10689,6.8,0,2100,22,0,Gal,d18:1,22:0
10690,7.0,0,2100,22,0,Gal,d18:1,22:0
10691,7.2,0,2100,22,0,Gal,d18:1,22:0
10692,7.4,0,2100,22,0,Gal,d18:1,22:0
10693,7.6,0,2100,22,0,Gal,d18:1,22:0
10694,7.8,0,2100,22,0,Gal,d18:1,22:0
10695,8.0,0,2100,22,0,Gal,d18:1,22:0
10696,8.2,0,2100,22,0,Gal,d18:1,22:0
10697,8.4,0,2100,22,0,Gal,d18:1,22:0
10698,8.6,0,2100,22,0,Gal,d18:1,22:0
10699,8.8,0,2100,22,0,Gal,d18:1,22:0
10700,9.0,0,2100,22,0,Gal,d18:1,22:0
10701,9.2,0,2100,22,0,Gal,d18:1,22:0
10702,9.4,0,2100,22,0,Gal,d18:1,22:0
10703,9.6,0,2100,22,0,Gal,d18:1,22:0
10704,9.8,0,2100,22,0,Gal,d18:1,22:0
10705,10.0,0,2100,22,0,Gal,d18:1,22:0
10706,-10.0,0,2200,22,0,Gal,d18:1,22:0
10707,-9.8,0,2200,22,0,Gal,d18:1,22:0
10708,-9.6,0,2200,22,0,Gal,d18:1,22:0
10709,-9.4,0,2200,22,0,Gal,d18:1,22:0
10710,-9.2,0,2200,22,0,Gal,d18:1,22:0
10711,-9.0,0,2200,22,0,Gal,d18:1,22:0
10712,-8.8,0,2200,22,0,Gal,d18:1,22:0
10713,-8.6,0,2200,22,0,Gal,d18:1,22:0
10714,-8.4,0,2200,22,0,Gal,d18:1,22:0
10715,-8.2,0,2200,22,0,Gal,d18:1,22:0
10716,-8.0,0,2200,22,0,Gal,d18:1,22:0
10717,-7.8,0,2200,22,0,Gal,d18:1,22:0
10718,-7.6,0,2200,22,0,Gal,d18:1,22:0
10719,-7.4,0,2200,22,0,Gal,d18:1,22:0
10720,-7.2,0,2200,22,0,Gal,d18:1,22:0
10721,-7.0,0,2200,22,0,Gal,d18:1,22:0
10722,-6.8,0,2200,22,0,Gal,d18:1,22:0
10723,-6.6,0,2200,22,0,Gal,d18:1,22:0
10724,-6.4,0,2200,22,0,Gal,d18:1,22:0
10725,-6.2,0,2200,22,0,Gal,d18:1,22:0
10726,-6.0,0,2200,22,0,Gal,d18:1,22:0
10727,-5.8,0,2200,22,0,Gal,d18:1,22:0
10728,-5.6,0,2200,22,0,Gal,d18:1,22:0
10729,-5.4,0,2200,22,0,Gal,d18:1,22:0
10730,-5.2,0,2200,22,0,Gal,d18:1,22:0
10731,-5.0,0,2200,22,0,Gal,d18:1,22:0
10732,-4.8,0,2200,22,0,Gal,d18:1,22:0
10733,-4.6,0,2200,22,0,Gal,d18:1,22:0
10734,-4.4,0,2200,22,0,Gal,d18:1,22:0
10735,-4.2,0,2200,22,0,Gal,d18:1,22:0
10736,-4.0,0,2200,22,0,Gal,d18:1,22:0
10737,-3.8,0,2200,22,0,Gal,d18:1,22:0
10738,-3.6,0,2200,22,0,Gal,d18:1,22:0
10739,-3.4,0,2200,22,0,Gal,d18:1,22:0
10740,-3.2,0,2200,22,0,Gal,d18:1,22:0
10741,-3.0,0,2200,22,0,Gal,d18:1,22:0
10742,-2.8,0,2200,22,0,Gal,d18:1,22:0
10743,-2.6,0,2200,22,0,Gal,d18:1,22:0
10744,-2.4,0,2200,22,0,Gal,d18:1,22:0
10745,-2.2,0,2200,22,0,Gal,d18:1,22:0
10746,-2.0,0,2200,22,0,Gal,d18:1,22:0
10747,-1.8,0,2200,22,0,Gal,d18:1,22:0
10748,-1.6,40,2200,22,0,Gal,d18:1,22:0
10749,-1.4,200,2200,22,0,Gal,d18:1,22:0
10750,-1.2,600,2200,22,0,Gal,d18:1,22:0
10751,-1.0,1260,2200,22,0,Gal,d18:1,22:0
10752,-0.8,4580,2200,22,0,Gal,d18:1,22:0
10753,-0.6,7740,2200,22,0,Gal,d18:1,22:0
10754,-0.4,9140,2200,22,0,Gal,d18:1,22:0
10755,-0.2,11860,2200,22,0,Gal,d18:1,22:0
10756,0.0,8420,2200,22,0,Gal,d18:1,22:0
10757,0.2,6020,2200,22,0,Gal,d18:1,22:0
10758,0.4,3900,2200,22,0,Gal,d18:1,22:0
10759,0.6,3060,2200,22,0,Gal,d18:1,22:0
10760,0.8,1660,2200,22,0,Gal,d18:1,22:0
10761,1.0,980,2200,22,0,Gal,d18:1,22:0
10762,1.2,160,2200,22,0,Gal,d18:1,22:0
10763,1.4,80,2200,22,0,Gal,d18:1,22:0
10764,1.6,60,2200,22,0,Gal,d18:1,22:0
10765,1.8,0,2200,22,0,Gal,d18:1,22:0
10766,2.0,0,2200,22,0,Gal,d18:1,22:0
10767,2.2,20,2200,22,0,Gal,d18:1,22:0
10768,2.4,0,2200,22,0,Gal,d18:1,22:0
10769,2.6,0,2200,22,0,Gal,d18:1,22:0
10770,2.8,0,2200,22,0,Gal,d18:1,22:0
10771,3.0,0,2200,22,0,Gal,d18:1,22:0
10772,3.2,0,2200,22,0,Gal,d18:1,22:0
10773,3.4,0,2200,22,0,Gal,d18:1,22:0
10774,3.6,0,2200,22,0,Gal,d18:1,22:0
10775,3.8,0,2200,22,0,Gal,d18:1,22:0
10776,4.0,0,2200,22,0,Gal,d18:1,22:0
10777,4.2,0,2200,22,0,Gal,d18:1,22:0
10778,4.4,0,2200,22,0,Gal,d18:1,22:0
10779,4.6,0,2200,22,0,Gal,d18:1,22:0
10780,4.8,0,2200,22,0,Gal,d18:1,22:0
10781,5.0,0,2200,22,0,Gal,d18:1,22:0
10782,5.2,0,2200,22,0,Gal,d18:1,22:0
10783,5.4,0,2200,22,0,Gal,d18:1,22:0
10784,5.6,0,2200,22,0,Gal,d18:1,22:0
10785,5.8,0,2200,22,0,Gal,d18:1,22:0
10786,6.0,0,2200,22,0,Gal,d18:1,22:0
10787,6.2,0,2200,22,0,Gal,d18:1,22:0
10788,6.4,0,2200,22,0,Gal,d18:1,22:0
10789,6.6,0,2200,22,0,Gal,d18:1,22:0
10790,6.8,0,2200,22,0,Gal,d18:1,22:0
10791,7.0,0,2200,22,0,Gal,d18:1,22:0
10792,7.2,0,2200,22,0,Gal,d18:1,22:0
10793,7.4,0,2200,22,0,Gal,d18:1,22:0
10794,7.6,0,2200,22,0,Gal,d18:1,22:0
10795,7.8,0,2200,22,0,Gal,d18:1,22:0
10796,8.0,0,2200,22,0,Gal,d18:1,22:0
10797,8.2,0,2200,22,0,Gal,d18:1,22:0
10798,8.4,0,2200,22,0,Gal,d18:1,22:0
10799,8.6,0,2200,22,0,Gal,d18:1,22:0
10800,8.8,0,2200,22,0,Gal,d18:1,22:0
10801,9.0,0,2200,22,0,Gal,d18:1,22:0
10802,9.2,0,2200,22,0,Gal,d18:1,22:0
10803,9.4,0,2200,22,0,Gal,d18:1,22:0
10804,9.6,0,2200,22,0,Gal,d18:1,22:0
10805,9.8,0,2200,22,0,Gal,d18:1,22:0
10806,10.0,0,2200,22,0,Gal,d18:1,22:0
10807,-10.0,0,2300,22,0,Gal,d18:1,22:0
10808,-9.8,0,2300,22,0,Gal,d18:1,22:0
10809,-9.6,0,2300,22,0,Gal,d18:1,22:0
10810,-9.4,0,2300,22,0,Gal,d18:1,22:0
10811,-9.2,0,2300,22,0,Gal,d18:1,22:0
10812,-9.0,0,2300,22,0,Gal,d18:1,22:0
10813,-8.8,0,2300,22,0,Gal,d18:1,22:0
10814,-8.6,0,2300,22,0,Gal,d18:1,22:0
10815,-8.4,0,2300,22,0,Gal,d18:1,22:0
10816,-8.2,0,2300,22,0,Gal,d18:1,22:0
10817,-8.0,0,2300,22,0,Gal,d18:1,22:0
10818,-7.8,0,2300,22,0,Gal,d18:1,22:0
10819,-7.6,0,2300,22,0,Gal,d18:1,22:0
10820,-7.4,0,2300,22,0,Gal,d18:1,22:0
10821,-7.2,0,2300,22,0,Gal,d18:1,22:0
10822,-7.0,0,2300,22,0,Gal,d18:1,22:0
10823,-6.8,0,2300,22,0,Gal,d18:1,22:0
10824,-6.6,0,2300,22,0,Gal,d18:1,22:0
10825,-6.4,0,2300,22,0,Gal,d18:1,22:0
10826,-6.2,0,2300,22,0,Gal,d18:1,22:0
10827,-6.0,0,2300,22,0,Gal,d18:1,22:0
10828,-5.8,0,2300,22,0,Gal,d18:1,22:0
10829,-5.6,0,2300,22,0,Gal,d18:1,22:0
10830,-5.4,0,2300,22,0,Gal,d18:1,22:0
10831,-5.2,0,2300,22,0,Gal,d18:1,22:0
10832,-5.0,0,2300,22,0,Gal,d18:1,22:0
10833,-4.8,0,2300,22,0,Gal,d18:1,22:0
10834,-4.6,0,2300,22,0,Gal,d18:1,22:0
10835,-4.4,0,2300,22,0,Gal,d18:1,22:0
10836,-4.2,0,2300,22,0,Gal,d18:1,22:0
10837,-4.0,0,2300,22,0,Gal,d18:1,22:0
10838,-3.8,0,2300,22,0,Gal,d18:1,22:0
10839,-3.6,0,2300,22,0,Gal,d18:1,22:0
10840,-3.4,0,2300,22,0,Gal,d18:1,22:0
10841,-3.2,0,2300,22,0,Gal,d18:1,22:0
10842,-3.0,0,2300,22,0,Gal,d18:1,22:0
10843,-2.8,0,2300,22,0,Gal,d18:1,22:0
10844,-2.6,0,2300,22,0,Gal,d18:1,22:0
10845,-2.4,0,2300,22,0,Gal,d18:1,22:0
10846,-2.2,0,2300,22,0,Gal,d18:1,22:0
10847,-2.0,0,2300,22,0,Gal,d18:1,22:0
10848,-1.8,0,2300,22,0,Gal,d18:1,22:0
10849,-1.6,20,2300,22,0,Gal,d18:1,22:0
10850,-1.4,40,2300,22,0,Gal,d18:1,22:0
10851,-1.2,140,2300,22,0,Gal,d18:1,22:0
10852,-1.0,620,2300,22,0,Gal,d18:1,22:0
10853,-0.8,2580,2300,22,0,Gal,d18:1,22:0
10854,-0.6,7140,2300,22,0,Gal,d18:1,22:0
10855,-0.4,11220,2300,22,0,Gal,d18:1,22:0
10856,-0.2,14320,2300,22,0,Gal,d18:1,22:0
10857,0.0,12220,2300,22,0,Gal,d18:1,22:0
10858,0.2,11480,2300,22,0,Gal,d18:1,22:0
10859,0.4,9180,2300,22,0,Gal,d18:1,22:0
10860,0.6,6480,2300,22,0,Gal,d18:1,22:0
10861,0.8,4160,2300,22,0,Gal,d18:1,22:0
10862,1.0,2200,2300,22,0,Gal,d18:1,22:0
10863,1.2,460,2300,22,0,Gal,d18:1,22:0
10864,1.4,300,2300,22,0,Gal,d18:1,22:0
10865,1.6,40,2300,22,0,Gal,d18:1,22:0
10866,1.8,40,2300,22,0,Gal,d18:1,22:0
10867,2.0,0,2300,22,0,Gal,d18:1,22:0
10868,2.2,0,2300,22,0,Gal,d18:1,22:0
10869,2.4,0,2300,22,0,Gal,d18:1,22:0
10870,2.6,0,2300,22,0,Gal,d18:1,22:0
10871,2.8,0,2300,22,0,Gal,d18:1,22:0
10872,3.0,0,2300,22,0,Gal,d18:1,22:0
10873,3.2,0,2300,22,0,Gal,d18:1,22:0
10874,3.4,0,2300,22,0,Gal,d18:1,22:0
10875,3.6,0,2300,22,0,Gal,d18:1,22:0
10876,3.8,0,2300,22,0,Gal,d18:1,22:0
10877,4.0,0,2300,22,0,Gal,d18:1,22:0
10878,4.2,0,2300,22,0,Gal,d18:1,22:0
10879,4.4,0,2300,22,0,Gal,d18:1,22:0
10880,4.6,0,2300,22,0,Gal,d18:1,22:0
10881,4.8,0,2300,22,0,Gal,d18:1,22:0
10882,5.0,0,2300,22,0,Gal,d18:1,22:0
10883,5.2,0,2300,22,0,Gal,d18:1,22:0
10884,5.4,0,2300,22,0,Gal,d18:1,22:0
10885,5.6,0,2300,22,0,Gal,d18:1,22:0
10886,5.8,0,2300,22,0,Gal,d18:1,22:0
10887,6.0,0,2300,22,0,Gal,d18:1,22:0
10888,6.2,0,2300,22,0,Gal,d18:1,22:0
10889,6.4,0,2300,22,0,Gal,d18:1,22:0
10890,6.6,0,2300,22,0,Gal,d18:1,22:0
10891,6.8,0,2300,22,0,Gal,d18:1,22:0
10892,7.0,0,2300,22,0,Gal,d18:1,22:0
10893,7.2,0,2300,22,0,Gal,d18:1,22:0
10894,7.4,0,2300,22,0,Gal,d18:1,22:0
10895,7.6,0,2300,22,0,Gal,d18:1,22:0
10896,7.8,0,2300,22,0,Gal,d18:1,22:0
10897,8.0,0,2300,22,0,Gal,d18:1,22:0
10898,8.2,0,2300,22,0,Gal,d18:1,22:0
10899,8.4,0,2300,22,0,Gal,d18:1,22:0
10900,8.6,0,2300,22,0,Gal,d18:1,22:0
10901,8.8,0,2300,22,0,Gal,d18:1,22:0
10902,9.0,0,2300,22,0,Gal,d18:1,22:0
10903,9.2,0,2300,22,0,Gal,d18:1,22:0
10904,9.4,0,2300,22,0,Gal,d18:1,22:0
10905,9.6,0,2300,22,0,Gal,d18:1,22:0
10906,9.8,0,2300,22,0,Gal,d18:1,22:0
10907,10.0,0,2300,22,0,Gal,d18:1,22:0
10908,-10.0,0,2400,22,0,Gal,d18:1,22:0
10909,-9.8,0,2400,22,0,Gal,d18:1,22:0
10910,-9.6,0,2400,22,0,Gal,d18:1,22:0
10911,-9.4,0,2400,22,0,Gal,d18:1,22:0
10912,-9.2,0,2400,22,0,Gal,d18:1,22:0
10913,-9.0,0,2400,22,0,Gal,d18:1,22:0
10914,-8.8,0,2400,22,0,Gal,d18:1,22:0
10915,-8.6,0,2400,22,0,Gal,d18:1,22:0
